attempt,candidate_priority,edge_rank,fill_date,fill_idx,pattern_stop,pivot,positive_relative_ma_slope,relative_ma_missing_reason,relative_ma_period,relative_ma_signal_date,relative_ma_slope_pct,relative_ma_slope_sessions,sector,signal_date,spy_ma_20_sessions_ago,spy_ma_slope_pct,spy_ma_value,stock_ma_20_sessions_ago,stock_ma_slope_pct,stock_ma_value,stock_signal_close,symbol
1,0.19190439718959063,82.69190439718959,2016-07-07,507,0.0,,True,,60,2016-07-06,0.19190439718959063,10,Information Technology,2016-07-06,175.9516266666668,0.21616547335889802,176.33197333333348,8.813441666666646,0.40806987054848864,8.84940666666668,8.9803,HPQ
1,0.10974262808689517,82.60974262808689,2016-07-07,507,0.0,,True,,60,2016-07-06,0.10974262808689517,10,Consumer Discretionary,2016-07-06,175.9516266666668,0.21616547335889802,176.33197333333348,71.84182666666675,0.3259081014457932,72.07596500000005,76.9353,GPC
1,0.0969205111487792,82.59692051114878,2016-07-07,507,0.0,,True,,60,2016-07-06,0.0969205111487792,10,Utilities,2016-07-06,175.9516266666668,0.21616547335889802,176.33197333333348,17.332831666666667,0.3130859845076772,17.38709833333331,18.3838,EXC
1,0.6315456200282954,83.13154562002829,2016-07-08,508,0.0,,True,,60,2016-07-07,0.6315456200282954,10,Information Technology,2016-07-07,176.00900000000013,0.22120933209854865,176.39834833333347,39.77676499999992,0.852754952126844,40.115963333333276,40.2875,QCOM
1,0.48595014811969595,82.9859501481197,2016-07-08,508,0.0,,True,,60,2016-07-07,0.48595014811969595,10,Information Technology,2016-07-07,176.00900000000013,0.22120933209854865,176.39834833333347,20.485006666666703,0.7071594802182446,20.629868333333373,20.8643,MCHP
1,0.3478024263211976,82.8478024263212,2016-07-08,508,0.0,,True,,60,2016-07-07,0.3478024263211976,10,Unknown,2016-07-07,176.00900000000013,0.22120933209854865,176.39834833333347,48.036500000000096,0.5690117584197463,48.309833333333394,48.72,AN
1,0.06307869772763652,82.56307869772763,2016-07-08,508,0.0,,True,,60,2016-07-07,0.06307869772763652,10,Information Technology,2016-07-07,176.00900000000013,0.22120933209854865,176.39834833333347,25.091336666666606,0.2842880298261852,25.162668333333325,26.698,INTC
1,0.055048681222302775,82.5550486812223,2016-07-08,508,0.0,,True,,60,2016-07-07,0.055048681222302775,10,Consumer Staples,2016-07-07,176.00900000000013,0.22120933209854865,176.39834833333347,127.23371499999969,0.2762580133208514,127.58520833333301,137.9176,COST
1,0.04740838081329635,82.5474083808133,2016-07-08,508,0.0,,True,,60,2016-07-07,0.04740838081329635,10,Information Technology,2016-07-07,176.00900000000013,0.22120933209854865,176.39834833333347,52.553000000000004,0.268617712911845,52.69416666666657,54.94,AKAM
1,0.005670352424247405,82.50567035242425,2016-07-08,508,0.0,,True,,60,2016-07-07,0.005670352424247405,10,Industrials,2016-07-07,176.00900000000013,0.22120933209854865,176.39834833333347,74.59093000000024,0.22687968452279605,74.76016166666686,77.8182,VRSK
1,2.1817994690700893,84.68179946907009,2016-07-11,509,0.0,,True,,60,2016-07-08,2.1817994690700893,10,Unknown,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,30.928688333333472,2.401858511835675,31.67155166666677,31.9534,FMC
1,1.492704841394854,83.99270484139485,2016-07-11,509,0.0,,True,,60,2016-07-08,1.492704841394854,10,Energy,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,41.84435500000006,1.7127638841604398,42.561049999999945,42.5828,APA
1,1.1606650792794326,83.66066507927943,2016-07-11,509,0.0,,True,,60,2016-07-08,1.1606650792794326,10,Financials,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,68.86012333333298,1.3807241220450184,69.81089166666625,71.1867,AIZ
1,1.0820919995338185,83.58209199953382,2016-07-11,509,0.0,,True,,60,2016-07-08,1.0820919995338185,10,Industrials,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,62.96094999999987,1.3021510422994043,63.780796666666475,65.0348,URI
1,0.9277218226273254,83.42772182262732,2016-07-11,509,0.0,,True,,60,2016-07-08,0.9277218226273254,10,Unknown,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,111.29229500000014,1.1477808653929111,112.56968666666677,113.8296,AET
1,0.9276532045728203,83.42765320457282,2016-07-11,509,0.0,,True,,60,2016-07-08,0.9276532045728203,10,Financials,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,44.29623666666684,1.147712247338406,44.80463000000018,45.233,ICE
1,0.6567523436147749,83.15675234361477,2016-07-11,509,0.0,,True,,60,2016-07-08,0.6567523436147749,10,Unknown,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,11.738936666666708,0.8768113863803606,11.841865000000022,12.0211,JEF
1,0.5699037393241735,83.06990373932418,2016-07-11,509,0.0,,True,,60,2016-07-08,0.5699037393241735,10,Information Technology,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,77.10848500000029,0.7899627820897592,77.71761333333355,79.5144,CRM
1,0.5373149742176286,83.03731497421762,2016-07-11,509,0.0,,True,,60,2016-07-08,0.5373149742176286,10,Industrials,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,111.70460666666659,0.7573740169832144,112.55062833333322,113.1117,GD
1,0.49713937745881065,82.99713937745881,2016-07-11,509,0.0,,True,,60,2016-07-08,0.49713937745881065,10,Consumer Discretionary,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,15.816171666666696,0.7171984202243964,15.929605000000008,15.9766,TSCO
1,0.4073208225395142,82.90732082253952,2016-07-11,509,0.0,,True,,60,2016-07-08,0.4073208225395142,10,Materials,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,25.675034999999905,0.6273798653050999,25.836114999999943,26.2886,IP
1,0.3984973703724526,82.89849737037245,2016-07-11,509,0.0,,True,,60,2016-07-08,0.3984973703724526,10,Industrials,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,69.23162666666691,0.6185564131380383,69.65986333333336,70.4405,NSC
1,0.2694179744550995,82.7694179744551,2016-07-11,509,0.0,,True,,60,2016-07-08,0.2694179744550995,10,Industrials,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,7.545468333333315,0.48947701722068526,7.582401666666646,7.6824,CSX
1,0.24501278372976998,82.74501278372978,2016-07-11,509,0.0,,True,,60,2016-07-08,0.24501278372976998,10,Industrials,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,87.29798499999997,0.4650718264953557,87.70398333333311,88.5943,CMI
1,0.22532009039002432,82.72532009039003,2016-07-11,509,0.0,,True,,60,2016-07-08,0.22532009039002432,10,Financials,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,19.64131833333322,0.44537913315561006,19.728796666666554,19.7672,MS
1,0.12100042539959777,82.6210004253996,2016-07-11,509,0.0,,True,,60,2016-07-08,0.12100042539959777,10,Unknown,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,43.868205,0.3410594681651835,44.01782166666662,47.2286,CPB
1,0.07040843243451,82.5704084324345,2016-07-11,509,0.0,,True,,60,2016-07-08,0.07040843243451,10,Industrials,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,57.8240299999997,0.29046747520009575,57.99198999999965,59.0938,CHRW
1,0.04127734250434223,82.54127734250434,2016-07-11,509,0.0,,True,,60,2016-07-08,0.04127734250434223,10,Industrials,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,70.6407566666668,0.261336385269928,70.8253666666668,75.9167,ADP
1,0.03043306891239439,82.5304330689124,2016-07-11,509,0.0,,True,,60,2016-07-08,0.03043306891239439,10,Unknown,2016-07-08,176.09213500000018,0.22005904276558574,176.47964166666668,114.43540666666692,0.25049211167798013,114.72205833333355,116.2194,FB
1,1.8226163013051133,84.32261630130512,2016-07-12,510,0.0,,True,,60,2016-07-11,1.8226163013051133,10,Utilities,2016-07-11,176.07486000000014,0.2820277693248441,176.57143999999997,12.083436666666678,2.1046440706299574,12.337750000000005,12.5025,NRG
1,1.3408088568871213,83.84080885688712,2016-07-12,510,0.0,,True,,60,2016-07-11,1.3408088568871213,10,Materials,2016-07-11,176.07486000000014,0.2820277693248441,176.57143999999997,9.998849999999978,1.6228366262119653,10.161114999999972,10.4924,FCX
1,0.5209604553686464,83.02096045536865,2016-07-12,510,0.0,,True,,60,2016-07-11,0.5209604553686464,10,Consumer Discretionary,2016-07-11,176.07486000000014,0.2820277693248441,176.57143999999997,60.466225,0.8029882246934905,60.95176166666667,61.0744,HAS
1,0.2008223983826385,82.70082239838264,2016-07-12,510,0.0,,True,,60,2016-07-11,0.2008223983826385,10,Financials,2016-07-11,176.07486000000014,0.2820277693248441,176.57143999999997,87.0867116666662,0.48285016770748257,87.50720999999963,87.6347,MTB
1,0.07223127961912823,82.57223127961913,2016-07-12,510,0.0,,True,,60,2016-07-11,0.07223127961912823,10,Consumer Discretionary,2016-07-11,176.07486000000014,0.2820277693248441,176.57143999999997,29.795051666666616,0.3542590489439723,29.90060333333331,31.9194,TPR
1,0.00044512379613337316,82.50044512379614,2016-07-12,510,0.0,,True,,60,2016-07-11,0.00044512379613337316,10,Financials,2016-07-11,176.07486000000014,0.2820277693248441,176.57143999999997,90.66179666666649,0.28247289312097745,90.91789166666628,95.2184,TRV
1,2.3351602385410564,84.83516023854105,2016-07-13,511,0.0,,True,,60,2016-07-12,2.3351602385410564,10,Unknown,2016-07-12,175.9861366666669,0.39909772438304625,176.6884933333332,21.14936999999997,2.7342579629241026,21.72764833333325,22.5346,MUR
